Hour_End,Hour_End,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT
1/1/2004 1:00,1/1/2004 1:00,7225.087742,877.7862812,1044.891487,745.7896517,7124.208773,1660.451157,3639.1159,654.6100789,22971.94107
1/1/2004 2:00,1/1/2004 2:00,6994.247187,850.7457646,1032.040567,721.3443596,6854.581504,1603.52044,3495.158058,639.879137,22191.51702
1/1/2004 3:00,1/1/2004 3:00,6717.415522,831.6332209,1021.098479,699.7048261,6639.484787,1527.985961,3322.69783,623.416884,21383.43751
1/1/2004 4:00,1/1/2004 4:00,6554.269144,823.5559801,1015.411169,691.8385252,6492.392024,1473.892322,3201.716842,613.4883442,20866.56435
1/1/2004 5:00,1/1/2004 5:00,6511.185045,823.3791505,1009.742072,686.7640637,6452.262173,1462.759032,3163.737777,613.323295,20723.15261
1/1/2004 6:00,1/1/2004 6:00,6503.677275,835.1157099,1015.100796,697.2007286,6623.729135,1470.933491,3214.383975,627.6112875,20987.7524
1/1/2004 7:00,1/1/2004 7:00,6536.272228,857.014955,1030.921349,718.084983,6867.307302,1492.335956,3286.231799,650.4505382,21438.61911
1/1/2004 8:00,1/1/2004 8:00,6464.546021,870.7008027,1060.733583,742.6477531,7086.830658,1470.785161,3296.791662,676.6451617,21669.6808
1/1/2004 9:00,1/1/2004 9:00,6623.01938,895.4177209,1051.95675,758.0408632,7310.132915,1479.9352,3393.138647,684.2303036,22195.87178
1/1/2004 10:00,1/1/2004 10:00,7016.637346,941.0394415,1061.160022,797.5240071,7761.632623,1585.8029,3639.074915,713.1813405,23516.0526
1/1/2004 11:00,1/1/2004 11:00,7414.618413,985.2897302,1072.002367,836.1396605,8180.003997,1733.350896,3929.111311,735.8909985,24886.40737
1/1/2004 12:00,1/1/2004 12:00,7624.024126,1000.992919,1071.967424,848.9235707,8366.411763,1858.300927,4054.986493,741.1539105,25566.76113
1/1/2004 13:00,1/1/2004 13:00,7737.314458,990.8249178,1061.09393,845.3349182,8359.391072,1942.384927,4098.611804,738.8985427,25773.85457
1/1/2004 14:00,1/1/2004 14:00,7760.528324,989.4482657,1037.387077,832.4038911,8253.403149,1993.980878,4094.848887,719.8974335,25681.89791
1/1/2004 15:00,1/1/2004 15:00,7758.394975,971.4408513,1020.67129,816.7145841,8121.185417,2016.631232,4042.673318,705.4954333,25453.2071
1/1/2004 16:00,1/1/2004 16:00,7756.986262,941.1829138,1003.671683,801.5169831,7978.47873,2026.546729,4014.447369,695.9505683,25218.78124
1/1/2004 17:00,1/1/2004 17:00,7806.836384,945.0071233,1005.36042,805.1990524,8017.44186,2039.240869,4023.759984,694.3199204,25337.16561
1/1/2004 18:00,1/1/2004 18:00,8167.014273,1021.38676,1036.061614,857.0359297,8560.208107,2114.363951,4240.145943,725.5709388,26721.78752
1/1/2004 19:00,1/1/2004 19:00,8480.998253,1088.548452,1084.745337,904.8201822,9034.318851,2228.716913,4635.697518,776.4604313,28234.30594
1/1/2004 20:00,1/1/2004 20:00,8386.993219,1082.827337,1081.691207,898.4368237,8973.498227,2189.468748,4593.894737,775.2977172,27982.10802
1/1/2004 21:00,1/1/2004 21:00,8310.933009,1047.321613,1071.691224,872.0601931,8712.751584,2150.227955,4489.300545,763.8459958,27418.13212
1/1/2004 22:00,1/1/2004 22:00,8139.264074,1018.615592,1062.211526,843.9718986,8306.701351,2090.251056,4347.505731,738.797021,26547.31825
1/1/2004 23:00,1/1/2004 23:00,7890.022688,970.305202,1045.188063,808.6855214,7847.696503,1989.925847,4100.791123,700.8237937,25353.43874
1/2/2004 0:00,1/2/2004 0:00,7509.0327,902.22686,1011.93394,749.80723,7224.7689,1878.2563,3747.2385,648.47161,23671.73604
1/2/2004 1:00,1/2/2004 1:00,7002.19585,846.1863561,997.9207011,707.0169468,6759.755129,1759.372943,3432.679168,606.5005613,22111.62766
1/2/2004 2:00,1/2/2004 2:00,6755.761731,831.4150575,987.592294,683.0120694,6469.878995,1664.061727,3237.736934,589.2499678,21218.70878
1/2/2004 3:00,1/2/2004 3:00,6583.980833,808.6201795,990.9020886,675.3262063,6360.419024,1600.375011,3136.826276,581.8832644,20738.33288
1/2/2004 4:00,1/2/2004 4:00,6478.20924,799.5213148,998.4904825,663.9844884,6301.570786,1580.511908,3092.578034,582.2231018,20497.08936
1/2/2004 5:00,1/2/2004 5:00,6564.66832,800.4777692,1006.22607,670.626731,6411.967132,1576.600367,3121.418084,586.5413297,20738.5258
1/2/2004 6:00,1/2/2004 6:00,6832.479067,852.0801619,1023.042767,710.5033242,6833.462614,1636.285537,3281.927497,616.5792856,21786.36026
1/2/2004 7:00,1/2/2004 7:00,7250.87322,925.7371454,1074.219865,777.1008534,7587.52526,1730.568103,3599.615758,676.0698067,23621.71001
1/2/2004 8:00,1/2/2004 8:00,7488.251429,991.2944971,1126.859223,830.8548415,8264.729912,1781.306872,3891.03525,731.6602848,25105.99231
1/2/2004 9:00,1/2/2004 9:00,7713.345276,1020.252028,1120.318309,857.2064395,8606.339625,1851.365261,4030.150129,741.9091187,25940.88619
1/2/2004 10:00,1/2/2004 10:00,8069.815844,1068.38562,1122.414514,889.9277857,8982.995529,1998.099724,4234.606928,761.3537819,27127.59973
1/2/2004 11:00,1/2/2004 11:00,8392.693358,1109.04884,1117.664784,915.9331454,9309.452021,2097.755404,4401.407724,772.31897,28116.27425
1/2/2004 12:00,1/2/2004 12:00,8584.372115,1138.209569,1100.944071,920.8537419,9448.570332,2183.517161,4466.205938,774.2432376,28616.91616
1/2/2004 13:00,1/2/2004 13:00,8577.20688,1133.444449,1078.289968,917.186644,9440.162411,2243.17352,4523.630618,768.8803227,28681.97481
1/2/2004 14:00,1/2/2004 14:00,8581.722075,1135.381225,1059.002244,920.5538757,9516.332645,2297.52624,4593.163822,758.22297,28861.9051
1/2/2004 15:00,1/2/2004 15:00,8612.597117,1130.009384,1042.165822,919.7852373,9476.259415,2343.86845,4607.483621,757.4671479,28889.63619
1/2/2004 16:00,1/2/2004 16:00,8672.840019,1108.236342,1033.794132,916.3836404,9454.279768,2368.503945,4590.346443,757.9801378,28902.36443
1/2/2004 17:00,1/2/2004 17:00,8669.14532,1099.497311,1022.557906,909.337291,9363.052257,2348.575646,4548.735714,755.7674032,28716.66885
1/2/2004 18:00,1/2/2004 18:00,8865.363383,1127.523055,1028.435356,935.374097,9639.633347,2373.363979,4691.18722,766.5837892,29427.46423
1/2/2004 19:00,1/2/2004 19:00,9094.823303,1199.052203,1076.475981,987.3919176,10077.38103,2492.023229,5023.10389,817.4459383,30767.6975
1/2/2004 20:00,1/2/2004 20:00,8874.246752,1173.364422,1080.793963,966.6541624,9797.890274,2429.686035,4931.696202,805.2537663,30059.58558
1/2/2004 21:00,1/2/2004 21:00,8730.482316,1141.005773,1073.954234,931.6047089,9364.302616,2350.265571,4796.786567,781.1743012,29169.57609
1/2/2004 22:00,1/2/2004 22:00,8554.401857,1073.519536,1066.295964,897.791687,8926.938453,2273.112582,4631.332287,759.6146563,28183.00702
1/2/2004 23:00,1/2/2004 23:00,8207.540971,1035.801968,1052.852795,861.3261388,8367.742462,2160.427988,4398.500797,720.6476303,26804.84075
1/3/2004 0:00,1/3/2004 0:00,7800.5346,939.26833,1016.0398,798.50822,7743.1895,2039.9003,4054.42537,670.22863,25062.09475
1/3/2004 1:00,1/3/2004 1:00,7292.68965,875.2089728,1002.423868,746.1363226,7316.848263,1894.45831,3721.316966,629.1738812,23478.25624
1/3/2004 2:00,1/3/2004 2:00,6982.819596,850.4787848,984.3108068,709.9818223,6916.602647,1801.469816,3472.331873,604.8534866,22322.84883
1/3/2004 3:00,1/3/2004 3:00,6736.225513,828.8105202,980.5416503,691.5739225,6680.171905,1724.51298,3321.324775,590.7140158,21553.87528
1/3/2004 4:00,1/3/2004 4:00,6607.627235,817.9155836,982.2565942,681.8860911,6492.393062,1672.895197,3221.579181,583.9184801,21060.47142
1/3/2004 5:00,1/3/2004 5:00,6555.564846,817.7748136,985.8061069,680.6139439,6511.353222,1655.6348,3188.68375,585.0273926,20980.45888
1/3/2004 6:00,1/3/2004 6:00,6627.09743,834.5388761,1001.896442,701.75536,6667.472394,1687.164111,3263.807542,601.5638805,21385.29604
1/3/2004 7:00,1/3/2004 7:00,6738.503252,866.6712273,1039.93743,724.5760256,7026.976918,1742.307888,3426.278147,625.4023036,22190.65319
1/3/2004 8:00,1/3/2004 8:00,6790.648271,895.3577559,1080.667913,755.0573399,7396.326433,1747.730122,3591.142228,661.5505823,22918.48065
1/3/2004 9:00,1/3/2004 9:00,7055.466854,946.4505367,1079.277632,785.5759638,7824.007448,1796.568854,3780.90124,685.4658382,23953.71437
1/3/2004 10:00,1/3/2004 10:00,7520.627822,1017.969016,1085.236018,843.0454192,8416.907742,1924.956681,4028.06168,727.7032014,25564.50758
1/3/2004 11:00,1/3/2004 11:00,7853.712141,1067.399635,1081.376395,885.6920512,8893.27934,2030.474656,4266.867859,753.801938,26832.60401
1/3/2004 12:00,1/3/2004 12:00,8083.409258,1094.075655,1075.548009,903.1858287,9098.71228,2112.933391,4370.889945,764.7872409,27503.54161
1/3/2004 13:00,1/3/2004 13:00,8186.846198,1105.49492,1054.776826,904.0236736,9115.026132,2156.514039,4442.586842,762.6912914,27727.95992
1/3/2004 14:00,1/3/2004 14:00,8160.667685,1094.240894,1031.828387,896.5579678,9039.133399,2156.707524,4419.86616,747.4309376,27546.43295
1/3/2004 15:00,1/3/2004 15:00,8208.434235,1085.43547,1008.689743,884.5703699,8909.001614,2157.592982,4415.407314,736.7840656,27405.91579
1/3/2004 16:00,1/3/2004 16:00,8172.815899,1070.307753,990.805355,880.5694495,8851.587499,2158.30071,4390.73278,728.1936726,27243.31312
1/3/2004 17:00,1/3/2004 17:00,8129.154211,1067.436148,982.310929,879.9041274,8837.130835,2142.959521,4360.63668,723.8805821,27123.41303
1/3/2004 18:00,1/3/2004 18:00,8349.538301,1120.277676,996.4102538,920.9863074,9238.437516,2190.958078,4529.732269,746.3001203,28092.64052
1/3/2004 19:00,1/3/2004 19:00,8699.639713,1186.568701,1053.297041,981.1044069,9760.368167,2345.014015,4929.499552,804.6063531,29760.09795
1/3/2004 20:00,1/3/2004 20:00,8577.418588,1163.281595,1063.188986,964.9643029,9555.162116,2326.55371,4879.989644,793.685079,29324.24402
1/3/2004 21:00,1/3/2004 21:00,8426.932587,1130.615395,1059.601998,933.9404319,9215.321027,2291.455003,4731.482557,771.6314358,28560.98044
1/3/2004 22:00,1/3/2004 22:00,8271.9451,1083.101916,1049.457631,898.8244534,8814.366558,2234.270138,4592.745216,750.5763359,27695.28735
1/3/2004 23:00,1/3/2004 23:00,8010.997064,1036.143456,1032.900958,854.7989796,8350.479438,2148.838579,4345.090394,711.1681182,26490.41699
1/4/2004 0:00,1/4/2004 0:00,7629.3669,963.92817,997.29621,795.28472,7694.3984,2031.3714,3950.68955,659.58558,24721.92093
1/4/2004 1:00,1/4/2004 1:00,7532.155503,906.6098127,997.7341575,745.4906671,6738.405219,1998.620723,3662.999807,617.4885855,23199.50448
1/4/2004 2:00,1/4/2004 2:00,7230.690368,867.7865247,983.5872233,714.4234595,6382.745043,1900.609683,3471.124605,596.4200802,22147.38699
1/4/2004 3:00,1/4/2004 3:00,6996.451519,837.4398541,978.4868461,698.8353542,6214.056785,1835.686879,3326.27111,588.4875069,21475.71585
1/4/2004 4:00,1/4/2004 4:00,6889.089385,822.9929669,982.2047385,689.4945832,6044.6046,1797.727373,3238.759324,584.6027685,21049.47574
1/4/2004 5:00,1/4/2004 5:00,6825.758731,819.880997,984.5822895,687.1072017,6011.850761,1796.514042,3170.007254,588.0088262,20883.7101
1/4/2004 6:00,1/4/2004 6:00,6808.863494,833.8911491,990.4616362,705.9759321,6182.420894,1800.104926,3205.629308,606.0500307,21133.39737
1/4/2004 7:00,1/4/2004 7:00,6847.876685,859.6527424,1020.93003,726.0340132,6461.440095,1831.745724,3313.679985,643.4777686,21704.83704
1/4/2004 8:00,1/4/2004 8:00,6856.005893,888.641039,1057.642119,760.8870959,6905.499523,1826.471934,3438.908358,689.8060168,22423.86198
1/4/2004 9:00,1/4/2004 9:00,7046.697499,937.5590343,1053.352709,803.0985119,7449.179711,1844.967465,3626.533748,705.1234194,23466.5121
1/4/2004 10:00,1/4/2004 10:00,7341.327398,970.2355542,1058.596168,853.1123337,7996.975583,1923.262763,3852.149507,730.8370991,24726.49641
1/4/2004 11:00,1/4/2004 11:00,7616.459791,983.8289104,1060.542464,885.978515,8384.090982,2005.758269,4046.83856,741.2996431,25724.79713
1/4/2004 12:00,1/4/2004 12:00,7865.520603,1008.056711,1057.974737,908.131164,8628.381247,2109.151787,4169.750431,749.1102338,26496.07691
1/4/2004 13:00,1/4/2004 13:00,8054.758529,1019.289014,1054.812404,924.9768831,8784.857413,2184.260435,4256.424969,758.007166,27037.38681
1/4/2004 14:00,1/4/2004 14:00,8156.16558,1017.150002,1042.565003,929.9951624,8820.521689,2249.517743,4319.046659,751.8906804,27286.85252
1/4/2004 15:00,1/4/2004 15:00,8262.667108,1018.703247,1037.789855,932.0118938,8754.533197,2311.215959,4366.410435,739.7863915,27423.11809
1/4/2004 16:00,1/4/2004 16:00,8296.109874,1003.620953,1032.665446,942.7729269,8801.177288,2322.741233,4347.26651,736.5719242,27482.92616
1/4/2004 17:00,1/4/2004 17:00,8411.441476,1007.456447,1035.427217,977.0975127,9017.938909,2334.380127,4339.142718,750.466033,27873.35044
1/4/2004 18:00,1/4/2004 18:00,8769.957816,1059.873826,1065.533541,1057.398115,9661.890923,2417.329047,4470.517689,797.1778135,29299.67877
1/4/2004 19:00,1/4/2004 19:00,9047.259712,1115.487946,1122.869973,1138.153879,10474.1872,2585.673991,4780.848077,866.4746937,31130.95547
1/4/2004 20:00,1/4/2004 20:00,9002.807951,1113.256792,1129.814746,1147.976975,10619.97066,2574.723534,4711.862967,864.7259936,31165.13962
1/4/2004 21:00,1/4/2004 21:00,8914.297548,1097.067535,1125.978835,1138.080338,10457.83514,2544.4178,4573.917938,857.3204914,30708.91563
1/4/2004 22:00,1/4/2004 22:00,8639.414008,1069.519379,1120.025745,1126.531943,10301.79912,2479.177829,4419.287025,843.4032341,29999.15828
1/4/2004 23:00,1/4/2004 23:00,8205.112524,1019.632782,1099.92473,1083.724138,9797.577287,2357.25923,4151.452477,803.5672642,28518.25043
1/5/2004 0:00,1/5/2004 0:00,7894.9558,977.93139,1071.03166,1031.94728,9202.7447,2206.7894,3828.86847,751.97368,26966.24238
1/5/2004 1:00,1/5/2004 1:00,7031.594762,1035.137899,1070.597317,1048.972774,9582.284419,1836.176381,3534.405438,741.0069187,25880.17591
1/5/2004 2:00,1/5/2004 2:00,6769.439513,1017.708734,1076.439391,1054.670961,9575.001168,1728.195561,3460.221132,746.4043979,25428.08086
1/5/2004 3:00,1/5/2004 3:00,6648.372838,1007.144428,1089.150917,1070.941536,9746.660358,1662.089326,3484.387077,760.7100434,25469.45652
1/5/2004 4:00,1/5/2004 4:00,6634.781082,1028.782347,1104.097652,1091.935391,10012.1879,1631.224996,3536.77375,781.4190092,25821.20212
1/5/2004 5:00,1/5/2004 5:00,6844.017411,1053.84315,1126.787939,1139.020649,10503.82614,1652.850008,3716.782527,820.2490076,26857.37683
1/5/2004 6:00,1/5/2004 6:00,7265.225907,1171.377007,1179.836503,1243.716755,11695.80172,1742.851194,4205.921812,906.6817883,29411.41268
1/5/2004 7:00,1/5/2004 7:00,7919.371672,1380.973089,1269.405586,1386.029908,13339.60588,1936.140349,4948.813395,1043.327483,33223.66736
1/5/2004 8:00,1/5/2004 8:00,8261.104531,1488.858112,1349.36807,1469.481413,14236.91285,2010.425084,5377.845196,1147.329321,35341.32458
1/5/2004 9:00,1/5/2004 9:00,8511.562388,1503.141017,1355.601532,1455.775227,14165.07824,1990.556877,5496.46659,1145.924621,35624.1065
1/5/2004 10:00,1/5/2004 10:00,8875.896382,1520.572796,1347.623985,1438.081491,13976.61662,2025.662626,5630.543184,1129.48127,35944.47835
1/5/2004 11:00,1/5/2004 11:00,9061.980645,1514.158406,1334.640427,1419.082814,13773.32286,2049.055399,5737.916592,1111.663903,36001.82105
1/5/2004 12:00,1/5/2004 12:00,9105.461628,1501.856697,1310.811115,1375.219443,13470.13497,2024.555552,5737.668369,1077.551594,35603.25937
1/5/2004 13:00,1/5/2004 13:00,9142.10963,1459.525773,1283.321694,1318.962925,13001.67707,1987.185055,5671.151264,1041.14609,34905.0795
1/5/2004 14:00,1/5/2004 14:00,9104.465401,1433.983729,1252.459615,1273.326365,12597.10804,1957.692651,5544.650459,1003.727618,34167.41388
1/5/2004 15:00,1/5/2004 15:00,9034.226437,1392.190332,1224.966953,1231.166406,12210.12886,1930.373341,5378.329617,974.1425791,33375.52452
1/5/2004 16:00,1/5/2004 16:00,9015.219609,1367.43793,1205.68351,1210.214108,12027.93077,1925.765791,5237.266582,954.5497371,32944.06804
1/5/2004 17:00,1/5/2004 17:00,9131.538564,1377.941055,1198.063553,1231.432974,12292.47352,1959.235201,5300.430004,952.6451,33443.75997
1/5/2004 18:00,1/5/2004 18:00,9519.95312,1486.321833,1230.017044,1348.611513,13473.82166,2120.845022,5655.660002,1010.784742,35846.01493
1/5/2004 19:00,1/5/2004 19:00,9854.675561,1619.112207,1310.985068,1496.46692,14815.924,2407.354894,6217.857088,1126.587509,38848.96325
1/5/2004 20:00,1/5/2004 20:00,9805.679161,1639.307038,1316.180712,1518.443258,15112.45429,2453.386458,6213.385554,1136.657902,39195.49438
1/5/2004 21:00,1/5/2004 21:00,9759.510876,1639.457995,1314.877149,1531.459891,15069.7195,2482.657536,6174.171533,1135.327713,39107.1822
1/5/2004 22:00,1/5/2004 22:00,9330.823474,1579.442824,1292.19907,1502.155244,14683.70428,2418.728808,5980.447802,1105.181639,37892.68314
1/5/2004 23:00,1/5/2004 23:00,8822.194282,1498.56364,1260.863715,1434.638136,13836.93568,2281.814383,5586.670268,1044.138734,35765.81884
1/6/2004 0:00,1/6/2004 0:00,8304.7499,1389.24758,1214.55046,1357.61997,12899.7702,2128.3224,5163.59374,964.45644,33422.31069
1/6/2004 1:00,1/6/2004 1:00,8241.076509,1371.382742,1192.865954,1316.396365,12451.35977,1910.345634,4939.014511,914.1442589,32336.58574
1/6/2004 2:00,1/6/2004 2:00,8025.249135,1348.8161,1193.901927,1327.57118,12476.51229,1829.519582,4868.75442,919.9868199,31990.31146
1/6/2004 3:00,1/6/2004 3:00,7896.604537,1342.335338,1204.29461,1349.776081,12608.85348,1785.657574,4890.401597,916.6649462,31994.58816
1/6/2004 4:00,1/6/2004 4:00,7874.387489,1350.709825,1223.849121,1368.206303,12829.34766,1774.386512,4982.549094,943.5297683,32346.96577
1/6/2004 5:00,1/6/2004 5:00,8048.812397,1411.620089,1243.708798,1414.152539,13310.87775,1811.432413,5204.038265,990.204646,33434.8469
1/6/2004 6:00,1/6/2004 6:00,8614.102801,1505.296093,1308.308945,1507.364211,14400.26365,1973.080447,5738.321343,1084.805313,36131.5428
1/6/2004 7:00,1/6/2004 7:00,9502.331117,1728.127805,1415.559286,1653.899461,16026.36321,2253.350258,6569.898544,1236.96262,40386.4923
1/6/2004 8:00,1/6/2004 8:00,9952.797899,1793.602586,1491.267738,1709.779737,16657.71843,2357.835333,6868.688624,1330.736324,42162.42667
1/6/2004 9:00,1/6/2004 9:00,10017.64853,1748.058925,1477.245107,1626.761699,15939.35346,2358.657271,6757.145828,1302.555295,41227.42611
1/6/2004 10:00,1/6/2004 10:00,10163.50822,1706.797918,1467.013721,1567.756217,15431.42056,2437.268005,6720.239476,1283.398794,40777.40291
1/6/2004 11:00,1/6/2004 11:00,10225.73154,1664.178784,1440.177149,1502.254714,14893.94757,2478.936986,6630.133807,1258.185002,40093.54555
1/6/2004 12:00,1/6/2004 12:00,10141.85161,1609.302136,1402.679072,1437.102314,14320.71957,2490.317924,6524.346087,1218.553714,39144.87243
1/6/2004 13:00,1/6/2004 13:00,10071.70456,1554.155721,1373.109622,1366.99317,13725.48267,2472.181619,6400.463571,1173.835272,38137.92621
1/6/2004 14:00,1/6/2004 14:00,9997.683025,1504.036505,1352.168602,1310.978523,13248.34116,2472.990249,6303.547236,1143.970347,37333.71565
1/6/2004 15:00,1/6/2004 15:00,9867.411168,1463.308942,1325.190069,1277.832175,12933.38131,2459.2214,6209.625299,1115.934004,36651.90436
1/6/2004 16:00,1/6/2004 16:00,9912.047613,1452.076584,1316.795759,1262.811341,12887.49554,2461.791155,6196.200709,1109.406682,36598.62538
1/6/2004 17:00,1/6/2004 17:00,10020.00129,1483.80177,1317.763819,1291.115604,13245.96094,2529.403045,6357.286798,1125.125059,37370.45833
1/6/2004 18:00,1/6/2004 18:00,10403.42865,1594.02958,1357.894117,1399.446665,14303.08966,2655.315642,6748.789658,1187.01299,39649.00697
1/6/2004 19:00,1/6/2004 19:00,10716.52651,1709.058552,1424.134722,1512.282088,15417.42702,2880.790919,7214.698935,1268.301747,42143.2205
1/6/2004 20:00,1/6/2004 20:00,10645.37757,1728.966345,1413.775711,1528.524931,15525.83953,2891.41675,7200.249218,1258.866792,42193.01685
1/6/2004 21:00,1/6/2004 21:00,10577.58382,1720.838676,1390.287916,1518.980864,15297.30796,2877.373545,7055.785478,1224.303621,41662.46188
1/6/2004 22:00,1/6/2004 22:00,10135.89007,1665.986747,1354.686841,1486.636932,14813.93387,2735.687918,6699.840609,1175.053967,40067.71696
1/6/2004 23:00,1/6/2004 23:00,9525.653397,1572.775052,1304.934577,1404.069735,13926.77848,2561.578376,6173.597385,1097.535948,37566.92295
1/7/2004 0:00,1/7/2004 0:00,8969.7028,1459.5338,1255.13416,1328.18928,12965.4519,2378.8112,5659.53116,1017.45066,35033.80496
1/7/2004 1:00,1/7/2004 1:00,8523.524485,1435.722911,1251.399746,1350.293747,12561.4064,2213.774149,5357.344212,955.2623742,33648.72803
1/7/2004 2:00,1/7/2004 2:00,8280.733169,1411.170246,1245.060095,1344.04059,12373.97628,2132.399355,5218.119321,943.7510983,32949.25015
1/7/2004 3:00,1/7/2004 3:00,8100.450175,1396.177662,1252.985934,1353.299189,12429.38874,2083.380478,5124.045615,948.3452106,32688.073
1/7/2004 4:00,1/7/2004 4:00,8045.095493,1414.1501,1256.645245,1363.124618,12541.39989,2063.135225,5117.513398,953.5929632,32754.65693
1/7/2004 5:00,1/7/2004 5:00,8183.926806,1450.404832,1265.472538,1375.959136,12813.62825,2096.810552,5223.779056,972.0510439,33382.03221
1/7/2004 6:00,1/7/2004 6:00,8673.792569,1534.554466,1313.8702,1444.479876,13572.26902,2248.902148,5642.13124,1039.467339,35469.46686
1/7/2004 7:00,1/7/2004 7:00,9574.503156,1703.147487,1411.043692,1564.011927,14976.50275,2540.556105,6380.452059,1166.311763,39316.52894
1/7/2004 8:00,1/7/2004 8:00,9957.921769,1725.94345,1480.445413,1606.581533,15395.16536,2601.205452,6542.563989,1235.649646,40545.47661
1/7/2004 9:00,1/7/2004 9:00,9953.867024,1662.905198,1450.133086,1534.162538,14774.84742,2564.007433,6277.05834,1197.72643,39414.70747
1/7/2004 10:00,1/7/2004 10:00,10063.39224,1633.980811,1429.477236,1491.274664,14404.59136,2606.706808,6169.107694,1172.051433,38970.58224
1/7/2004 11:00,1/7/2004 11:00,10124.57897,1610.388007,1393.346766,1442.653803,14009.10003,2620.770486,6011.092322,1142.975594,38354.90598
1/7/2004 12:00,1/7/2004 12:00,10097.89221,1552.594585,1348.97053,1375.323718,13441.54805,2592.453205,5807.818,1094.764269,37311.36456
1/7/2004 13:00,1/7/2004 13:00,10044.45216,1509.276109,1304.276692,1312.678781,12980.04995,2546.492528,5573.456797,1049.041434,36319.72445
1/7/2004 14:00,1/7/2004 14:00,10038.0864,1467.909534,1275.613244,1271.969049,12660.69583,2527.621656,5409.648624,1016.539996,35668.08434
1/7/2004 15:00,1/7/2004 15:00,9999.575763,1440.697795,1246.123935,1244.262437,12441.17669,2499.727031,5315.55998,990.5173058,35177.64094
1/7/2004 16:00,1/7/2004 16:00,9998.341196,1438.974176,1233.45156,1239.575554,12460.34672,2506.876754,5376.684034,988.4938864,35242.74389
1/7/2004 17:00,1/7/2004 17:00,10174.21955,1484.132967,1232.696671,1265.429171,12821.78772,2557.560513,5553.056744,1010.212775,36099.09612
1/7/2004 18:00,1/7/2004 18:00,10501.26636,1578.720877,1252.491708,1338.127914,13613.17398,2672.15176,5902.055243,1055.033095,37913.02094
1/7/2004 19:00,1/7/2004 19:00,10650.04922,1670.64712,1311.400459,1405.552941,14221.55792,2837.697948,6262.270941,1124.844117,39484.02067
1/7/2004 20:00,1/7/2004 20:00,10496.62053,1664.5382,1314.066828,1396.427318,14052.10573,2845.649162,6194.014635,1109.838106,39073.26052
1/7/2004 21:00,1/7/2004 21:00,10348.55077,1627.256396,1301.426135,1375.082751,13736.58963,2810.907068,6104.726279,1084.206353,38388.74538
1/7/2004 22:00,1/7/2004 22:00,9969.814404,1573.585387,1275.183306,1322.234265,13095.73394,2669.820634,5831.932352,1033.56132,36771.86561
1/7/2004 23:00,1/7/2004 23:00,9277.208084,1451.944867,1229.065336,1227.044902,12077.06373,2470.822358,5331.892882,953.5598652,34018.60202
1/8/2004 0:00,1/8/2004 0:00,8676.966,1342.78011,1171.68401,1127.69995,10988.0125,2271.3762,4848.57894,867.31024,31294.40795
1/8/2004 1:00,1/8/2004 1:00,8119.838968,1297.974776,1219.221235,1118.898066,10323.1298,2115.038285,4549.064774,849.2361693,29592.40207
1/8/2004 2:00,1/8/2004 2:00,7849.770029,1256.289002,1216.373984,1096.800335,10133.48864,2022.559792,4410.527878,839.1363132,28824.94597
1/8/2004 3:00,1/8/2004 3:00,7638.870121,1248.054507,1221.17922,1087.675725,10059.12792,1978.250343,4348.086988,834.9858784,28416.2307
1/8/2004 4:00,1/8/2004 4:00,7560.307752,1240.197533,1229.837401,1094.7357,10063.19147,1949.865686,4351.796263,844.9101264,28334.84194
1/8/2004 5:00,1/8/2004 5:00,7715.491902,1277.896694,1241.132164,1109.92643,10261.64166,1990.607525,4437.782561,861.7775501,28896.25649
1/8/2004 6:00,1/8/2004 6:00,8182.386375,1351.956942,1287.826463,1163.121315,11097.36575,2122.783266,4812.919031,914.3432642,30932.70241
1/8/2004 7:00,1/8/2004 7:00,8960.531817,1534.75599,1382.286125,1282.448209,12429.90565,2383.811881,5522.324314,1034.629371,34530.69335
1/8/2004 8:00,1/8/2004 8:00,9160.734724,1552.233935,1433.371362,1323.913355,12940.35714,2421.872361,5714.516575,1092.656916,35639.65636
1/8/2004 9:00,1/8/2004 9:00,9043.067136,1517.432711,1382.61629,1270.019951,12494.87744,2349.308176,5479.5302,1028.831247,34565.68315
1/8/2004 10:00,1/8/2004 10:00,9118.456647,1480.877654,1331.31837,1238.490467,12193.50248,2350.78126,5322.146124,981.4952227,34017.06822
1/8/2004 11:00,1/8/2004 11:00,9197.502412,1488.136453,1287.909921,1207.174619,11859.40825,2348.551842,5145.668632,943.0608607,33477.41299
1/8/2004 12:00,1/8/2004 12:00,9154.757041,1446.365934,1253.678176,1163.97589,11407.47008,2305.045933,4947.409221,889.5680386,32568.27031
1/8/2004 13:00,1/8/2004 13:00,9068.904292,1409.704515,1199.387131,1111.243701,10904.5378,2231.893459,4731.114318,837.8728146,31494.65803
1/8/2004 14:00,1/8/2004 14:00,8919.090631,1364.916879,1156.698469,1072.191453,10449.42237,2171.5466,4573.162265,798.763524,30505.79219
1/8/2004 15:00,1/8/2004 15:00,8776.902521,1305.892167,1121.765989,1037.923294,10033.44834,2111.218737,4481.150184,771.1359707,29639.43721
