Hour_End,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT
1/1/2006 1:00,7623.394894,788.3058753,1026.559049,777.1575352,7549.809438,1852.416802,3797.223989,639.5533705,24054.42095
1/1/2006 2:00,7437.102525,779.5874416,1024.320168,752.1713501,7291.494704,1770.283786,3637.505535,628.0839001,23320.54941
1/1/2006 3:00,7151.481479,767.3109849,1011.297406,725.0287373,7012.269706,1676.89123,3482.20753,614.0149312,22440.502
1/1/2006 4:00,6957.302786,774.6714467,1004.02625,711.9683314,6896.466664,1609.080496,3363.417807,611.2273082,21928.16109
1/1/2006 5:00,6861.59679,772.9166726,1005.141879,708.9330702,6810.395549,1595.417621,3303.547499,613.7464344,21671.69552
1/1/2006 6:00,6818.035191,782.6478676,1005.08106,720.7171402,6935.340049,1579.802883,3298.018955,626.4382842,21766.08143
1/1/2006 7:00,6801.227425,815.3148522,1020.756462,746.6490205,7200.2894,1594.774298,3381.332842,657.9101435,22218.25444
1/1/2006 8:00,6679.265895,820.1947732,1031.555395,764.8829045,7402.805992,1568.296843,3428.878657,683.5942931,22379.47475
1/1/2006 9:00,6871.461246,842.7081361,1021.519525,788.9343344,7678.318333,1600.652548,3541.326362,686.5392593,23031.45975
1/1/2006 10:00,7299.858248,885.5702553,1039.999943,824.543751,8046.040905,1709.890776,3784.226116,703.4880675,24293.61806
1/1/2006 11:00,7669.608006,936.6646462,1051.780229,846.5521056,8343.036887,1828.51129,3996.868364,708.3592279,25381.38076
1/1/2006 12:00,7997.541954,996.5981405,1040.645851,861.5616289,8566.501468,1969.493647,4211.737599,715.4725945,26359.55288
1/1/2006 13:00,8285.171328,1004.704982,1045.585705,872.5578973,8789.701395,2093.229706,4384.41259,719.3965164,27194.76012
1/1/2006 14:00,8445.571854,1055.531357,1047.225679,872.9746983,8869.94619,2195.74724,4511.363501,717.4803108,27715.84083
1/1/2006 15:00,8534.83813,1050.02423,1043.012452,861.3292474,8940.903828,2262.487626,4568.590737,712.6821157,27973.86837
1/1/2006 16:00,8556.500188,1054.66487,1033.461983,853.5034427,8940.5148,2302.300225,4645.100567,709.320755,28095.36683
1/1/2006 17:00,8512.564803,1070.416976,1021.583687,853.4641701,8931.694449,2292.123028,4654.636711,706.1418243,28042.62565
1/1/2006 18:00,8634.434207,1072.90837,1030.139704,898.4358974,9275.062552,2325.251134,4747.700016,727.092459,28711.02434
1/1/2006 19:00,8987.565821,1187.241054,1074.394398,962.5955153,9791.396372,2464.53796,5105.95538,775.1480535,30348.83455
1/1/2006 20:00,8901.528915,1118.178326,1076.874433,952.2634704,9628.931378,2410.049397,5027.439316,772.6839787,29887.94922
1/1/2006 21:00,8760.607738,1084.091305,1061.096678,919.2405537,9257.555983,2319.246423,4817.594769,753.8543398,28973.28779
1/1/2006 22:00,8466.913634,1083.142003,1046.000328,883.1813375,8879.036927,2226.277219,4580.450011,731.0350918,27896.03655
1/1/2006 23:00,8163.649848,1044.465015,1022.86067,835.020067,8328.994663,2079.961275,4259.012047,690.1330384,26424.09662
1/2/2006 0:00,7788.4466,961.46606,994.81667,773.09921,7602.3413,1943.9355,3865.3276,638.65063,24568.08357
1/2/2006 1:00,7436.16943,920.0646683,995.3267958,732.0210692,6943.438028,1808.535586,3559.97594,629.6688315,23025.20035
1/2/2006 2:00,7119.221647,876.976859,977.333158,705.0188609,6643.899132,1685.698852,3384.745476,616.5950517,22009.48904
