Hour_End,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT
1/1/2005 1:00,7507.810731,850.3139879,998.4655005,741.9637785,7312.25982,1883.979457,3728.400885,692.2945033,23715.48866
1/1/2005 2:00,7257.549136,818.1432641,987.5328519,711.9965856,7012.466197,1798.234153,3562.614723,675.1760126,22823.71292
1/1/2005 3:00,6973.987199,783.3966242,978.575662,687.8811439,6712.807281,1712.758395,3373.868049,659.6504529,21882.92481
1/1/2005 4:00,6794.489296,760.6396352,959.486947,673.4193834,6502.378446,1651.210254,3239.047417,648.5128941,21229.18427
1/1/2005 5:00,6685.186677,743.3716908,955.2685904,664.792118,6440.559639,1627.872766,3176.85972,647.0017799,20940.91298
1/1/2005 6:00,6647.173503,744.2422964,956.7590598,672.4918653,6509.466993,1625.221032,3178.015719,660.2110697,20993.58154
1/1/2005 7:00,6692.333758,766.6846844,975.4184708,689.4210074,6709.003812,1640.78599,3256.274212,689.5184977,21419.44043
1/1/2005 8:00,6607.393534,790.3086994,1006.766633,709.1593156,6962.685897,1617.77045,3327.065404,714.9916856,21736.14162
1/1/2005 9:00,6738.279268,827.0355454,1003.393122,731.2540997,7251.570424,1637.410418,3427.145771,717.7694524,22333.8581
1/1/2005 10:00,7092.183723,890.0028622,1024.432997,780.0829022,7741.561929,1760.336441,3697.093894,744.4754707,23730.17022
1/1/2005 11:00,7470.416601,940.2958555,1044.930434,826.4358774,8199.444179,1894.950279,3951.578299,768.4589318,25096.51046
1/1/2005 12:00,7754.767244,966.6080303,1054.140028,846.1318183,8448.622775,2028.412448,4134.789417,780.2614394,26013.7332
1/1/2005 13:00,7909.748507,977.3731824,1046.804253,844.0589408,8552.702465,2108.297821,4212.381523,773.4239803,26424.79067
1/1/2005 14:00,7964.202168,974.4065413,1027.830625,837.3456798,8499.388348,2165.451783,4204.574835,755.1744713,26428.37445
1/1/2005 15:00,7942.469001,970.2290592,1000.806331,824.4596703,8379.295866,2191.467069,4175.023854,733.9762539,26217.7271
1/1/2005 16:00,7926.540096,964.6227059,985.3132847,813.9332568,8279.01913,2223.637902,4141.160552,723.3358252,26057.56275
1/1/2005 17:00,7953.984066,965.5188115,980.9263096,809.9631304,8219.569469,2219.962756,4122.267469,725.1605776,25997.35259
1/1/2005 18:00,8221.200098,1015.702853,998.4991431,854.6886073,8628.081422,2271.954142,4247.69397,752.5474892,26990.36772
1/1/2005 19:00,8524.104112,1082.048018,1051.113697,911.488107,9179.388388,2428.275594,4647.940835,812.7308915,28637.08964
