Hour_End,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT
1/1/2002 1:00,8331.469266,1111.096549,1094.045496,995.2983921,10336.3049,2165.007571,4793.19356,843.7471773,29670.16291
1/1/2002 2:00,8107.805431,1091.481584,1083.517981,981.1954768,10178.05274,2092.374118,4766.918187,835.4881884,29136.8337
1/1/2002 3:00,7890.721717,1080.257616,1085.03874,971.3052568,10100.88771,2042.080714,4702.918892,830.6948776,28703.90552
1/1/2002 4:00,7799.817527,1079.726403,1093.381853,971.2629631,10081.56511,2011.935791,4669.064391,835.0684126,28541.82245
1/1/2002 5:00,7815.968171,1087.934961,1106.651296,982.5355907,10192.21867,2002.487678,4695.011904,848.5982086,28731.40648
1/1/2002 6:00,7978.538695,1101.931823,1133.685759,998.8401158,10402.10674,2042.533994,4777.182752,874.8354369,29309.65531
1/1/2002 7:00,8133.2212,1136.170485,1169.700459,1028.538979,10655.38445,2095.830457,4945.760187,923.4106541,30088.01687
1/1/2002 8:00,8136.470642,1169.028171,1219.351458,1057.054236,10881.09208,2108.910571,5052.622415,975.9419684,30600.47154
1/1/2002 9:00,8088.578682,1206.359773,1226.695032,1071.664596,11287.13228,2203.824215,5155.201801,992.5005138,31231.95689
1/1/2002 10:00,8254.432813,1254.36712,1248.631377,1104.55687,11721.67366,2361.587408,5375.228699,1028.075041,32348.55299
1/1/2002 11:00,8480.221186,1267.461185,1251.451956,1114.89804,11921.9132,2465.141345,5501.730604,1040.426636,33043.24415
1/1/2002 12:00,8646.214625,1255.888093,1240.022176,1088.909322,11827.43798,2504.452903,5501.567093,1030.096808,33094.589
1/1/2002 13:00,8627.173343,1229.528163,1220.996426,1047.1081,11541.74732,2488.198216,5401.190704,1000.991034,32556.9333
1/1/2002 14:00,8467.902261,1188.634024,1196.899538,1010.123143,11201.96265,2459.599752,5276.267519,973.0555409,31774.44442
1/1/2002 15:00,8323.350191,1165.140206,1179.932489,983.2595791,10970.21346,2400.332955,5149.989541,951.1701569,31123.38857
1/1/2002 16:00,8296.107893,1161.31303,1176.092245,966.9302567,10923.37596,2394.906061,5130.627973,944.5059635,30993.85938
1/1/2002 17:00,8343.955104,1189.173649,1178.879287,980.6443326,11093.13549,2395.169835,5201.246341,948.323232,31330.52727
1/1/2002 18:00,8970.650317,1267.153893,1208.58389,1055.952487,11820.79721,2477.263821,5491.937063,996.3028048,33288.64148
1/1/2002 19:00,9504.531435,1331.252191,1252.486465,1128.635019,12458.20741,2647.701384,5915.638109,1070.426313,35308.87832
1/1/2002 20:00,9572.748482,1335.468628,1245.77928,1134.172735,12454.65835,2671.349789,5978.504435,1060.129715,35452.81142
1/1/2002 21:00,9679.928958,1335.628488,1223.618952,1126.818457,12303.09479,2663.413783,5954.268827,1031.624902,35318.39716
1/1/2002 22:00,9496.323699,1301.796087,1209.548406,1102.085465,11925.08896,2611.455029,5825.244546,1002.517874,34474.06007
1/1/2002 23:00,9142.725453,1229.974777,1165.982977,1043.644132,11390.9708,2511.616493,5540.264259,946.8818543,32972.06075
1/2/2002 0:00,8848.8733,1152.81051,1128.06221,988.38027,10704.9127,2372.1155,5184.81629,881.21049,31261.18127
1/2/2002 1:00,8322.225082,1184.956828,1064.514081,993.7278358,10742.25687,2243.422018,4919.830566,817.6253985,30288.55868
1/2/2002 2:00,8135.482129,1176.086278,1064.452322,996.4470221,10736.36802,2186.89508,4860.994739,814.5589526,29971.28454
1/2/2002 3:00,8107.07199,1192.628207,1070.656953,1008.614385,10860.88751,2175.855269,4874.461728,819.4167703,30109.59281
1/2/2002 4:00,8137.512017,1223.759255,1084.268271,1032.712884,11099.59542,2210.803355,4922.619851,834.4373073,30545.70836
1/2/2002 5:00,8358.496611,1276.328161,1106.181601,1068.498633,11557.75977,2278.138,5016.401404,860.4191462,31522.22332
1/2/2002 6:00,8804.993898,1382.373302,1149.472289,1136.163839,12489.11708,2450.477926,5355.174017,924.4393033,33692.21165
1/2/2002 7:00,9467.559605,1532.683813,1223.294979,1233.734621,13679.92821,2691.999049,5919.670297,1027.695625,36776.5662
1/2/2002 8:00,9719.373528,1615.654426,1292.203997,1290.998455,14323.33502,2785.669902,6171.462678,1113.301483,38311.99949
1/2/2002 9:00,9664.862109,1630.725947,1322.979348,1304.450151,14373.21767,2805.389846,6212.963665,1123.0046,38437.59333
1/2/2002 10:00,9674.190051,1608.628545,1349.960129,1310.669695,14340.11686,2852.05829,6251.702488,1124.83742,38512.16348
1/2/2002 11:00,9629.271109,1603.050817,1353.07395,1301.424935,14207.70288,2830.851837,6190.309166,1108.881881,38224.56658
1/2/2002 12:00,9500.476961,1537.966529,1321.479508,1272.142382,13642.69531,2737.855701,6002.712682,1068.894712,37084.22378
1/2/2002 13:00,9382.197408,1503.043339,1303.106376,1241.972345,13319.14288,2649.99447,5742.113842,1037.324228,36178.89488
1/2/2002 14:00,9348.705214,1443.479047,1290.864257,1226.190316,13040.2499,2600.867902,5478.656198,1025.326097,35454.33894
1/2/2002 15:00,9301.085813,1413.022512,1274.122132,1211.943895,12774.95906,2549.264646,5342.777252,1008.154043,34875.32936
1/2/2002 16:00,9285.233096,1403.057043,1271.66776,1211.240205,12804.61768,2519.021857,5306.559728,1008.5485,34809.94587
1/2/2002 17:00,9426.899004,1429.24691,1268.697289,1240.568626,13181.08629,2528.084139,5456.146987,1021.497957,35552.2272
1/2/2002 18:00,9996.990404,1546.721241,1292.053957,1321.155797,14057.99593,2633.627147,5836.289875,1074.047314,37758.88166
1/2/2002 19:00,10602.06295,1671.785288,1341.653642,1417.627636,14991.7169,2902.461784,6344.178524,1167.022655,40438.50938
1/2/2002 20:00,10728.19972,1682.628531,1328.511652,1425.247373,15010.61713,2983.412653,6390.130973,1154.975359,40703.72339
1/2/2002 21:00,10835.06704,1667.502208,1307.627445,1417.210677,14808.24002,2994.954783,6351.499418,1133.699597,40515.80119
1/2/2002 22:00,10647.43101,1642.114886,1278.06816,1392.706051,14518.27619,2929.287869,6217.793958,1104.783073,39730.46119
1/2/2002 23:00,10266.51406,1567.795765,1230.14078,1325.357114,13751.01826,2829.476008,5917.789222,1041.061087,37929.15229
1/3/2002 0:00,9939.6242,1479.54683,1182.26861,1261.49904,12941.9746,2680.4568,5592.51584,974.25571,36052.14163
1/3/2002 1:00,9416.812223,1485.064471,1174.166529,1219.250941,12844.09798,2498.930961,5421.358058,927.9716902,34987.65285
1/3/2002 2:00,9226.94409,1474.482923,1165.437452,1218.982095,12887.16565,2439.290828,5395.072317,930.0693305,34737.44469
1/3/2002 3:00,9139.836506,1474.186955,1173.363585,1230.274263,13052.94207,2445.342541,5442.226186,945.3231306,34903.49523
1/3/2002 4:00,9145.310324,1519.608141,1188.942402,1248.358814,13310.37097,2470.644293,5555.226585,963.5860684,35402.0476
1/3/2002 5:00,9332.366651,1581.794972,1213.557597,1285.196038,13766.81945,2536.613876,5760.213255,996.1447659,36472.7066
1/3/2002 6:00,9880.04394,1680.774568,1262.018094,1357.330855,14677.84914,2710.086134,6176.545298,1071.696795,38816.34482
1/3/2002 7:00,10518.52909,1826.053671,1338.953683,1451.962164,15854.93038,2946.319285,6775.769311,1184.405509,41896.9231
1/3/2002 8:00,10776.25601,1888.827034,1408.875486,1504.817056,16567.79127,3031.074648,7025.577383,1269.042331,43472.26122
1/3/2002 9:00,10577.9885,1832.990963,1403.150805,1472.087484,16028.71715,2973.755233,6819.847091,1228.578306,42337.11553
1/3/2002 10:00,10378.34244,1763.497492,1388.301708,1418.962902,15249.61097,2915.329436,6451.135405,1171.355295,40736.53565
1/3/2002 11:00,10190.32891,1664.747366,1360.429577,1351.818641,14419.1078,2831.511903,6088.716968,1110.43379,39017.09496
1/3/2002 12:00,10025.54466,1590.97563,1306.594948,1271.850635,13566.81721,2696.678952,5725.201576,1038.058053,37221.72167
1/3/2002 13:00,9705.410177,1495.810311,1262.161328,1197.208464,12723.0544,2562.274318,5374.23006,965.8445404,35285.9936
1/3/2002 14:00,9409.255863,1421.467959,1233.080515,1137.251826,12051.02937,2470.735945,5078.685225,913.0973927,33714.6041
1/3/2002 15:00,9238.077368,1366.719359,1202.060358,1084.923064,11486.14009,2376.006603,4839.707123,867.252744,32460.88671
1/3/2002 16:00,9124.636953,1322.298453,1184.905061,1055.093622,11187.41495,2310.35961,4700.565103,840.4970667,31725.77082
1/3/2002 17:00,9178.584589,1341.303935,1182.977436,1065.288532,11288.26807,2295.114935,4735.368224,838.6589999,31925.56473
1/3/2002 18:00,9796.455454,1432.493352,1201.620504,1156.798065,12249.98496,2415.873213,5153.258317,893.6390496,34300.12291
1/3/2002 19:00,10713.42665,1577.351433,1274.348841,1278.593232,13534.89017,2732.08005,5927.352017,1022.125752,38060.16815
1/3/2002 20:00,10962.23601,1632.082837,1277.492542,1297.806728,13790.32233,2828.296482,6106.584851,1033.07756,38927.89934
1/3/2002 21:00,11190.44056,1658.770522,1265.969732,1302.488719,13795.79309,2856.973723,6180.128337,1025.062298,39275.62698
1/3/2002 22:00,10946.7529,1636.474109,1245.304636,1281.861427,13594.61588,2781.576749,6110.508804,1001.749235,38598.84374
1/3/2002 23:00,10473.57906,1562.555875,1200.699524,1212.242249,12844.33259,2663.993573,5811.772249,940.5860264,36709.76114
1/4/2002 0:00,10121.6496,1489.45382,1151.87347,1147.0768,12141.0108,2531.9413,5474.73987,873.52733,34931.27299
1/4/2002 1:00,9601.897693,1530.705102,1186.86169,1150.562673,11926.90313,2260.211303,5318.319663,860.3589633,33835.82021
1/4/2002 2:00,9404.236913,1534.10855,1180.413567,1149.362465,11904.29317,2208.424685,5279.15124,861.1446329,33521.13523
1/4/2002 3:00,9311.822613,1532.05982,1179.631269,1155.667166,12004.88254,2173.960465,5292.43337,866.5596334,33517.01687
1/4/2002 4:00,9311.172235,1558.076381,1186.294674,1168.287656,12148.58096,2184.569223,5365.688619,877.5190489,33800.18879
1/4/2002 5:00,9458.036134,1609.531311,1203.253596,1199.938252,12509.48655,2234.064436,5544.128761,904.2618693,34662.70091
1/4/2002 6:00,9881.292092,1705.673825,1249.293546,1264.095668,13393.70085,2375.834556,5892.506014,967.1370828,36729.53364
1/4/2002 7:00,10477.71905,1843.132405,1329.541191,1355.841499,14497.9338,2573.132166,6465.82516,1076.340039,39619.46531
1/4/2002 8:00,10605.59087,1913.04949,1400.686445,1412.608307,15155.88176,2622.005895,6717.446774,1153.298245,40980.56779
1/4/2002 9:00,10430.25863,1859.816721,1410.893349,1389.878404,14881.72302,2597.530289,6525.090514,1128.418585,40223.60951
1/4/2002 10:00,10167.64906,1769.136936,1409.133844,1346.868631,14379.68907,2573.049716,6150.254127,1094.471654,38890.25304
1/4/2002 11:00,9910.754155,1677.415633,1390.392758,1297.320408,13808.59499,2527.370649,5839.798713,1053.132546,37504.77985
1/4/2002 12:00,9628.813,1565.681525,1359.199543,1239.068546,13127.79911,2437.335836,5606.247889,1002.165344,35966.31079
1/4/2002 13:00,9316.827649,1462.939644,1325.111818,1180.638948,12442.68855,2363.841966,5413.386773,958.5141571,34463.94951
1/4/2002 14:00,9007.697045,1384.478014,1294.103853,1134.083803,11875.9833,2307.843807,5284.255457,931.9507486,33220.39603
1/4/2002 15:00,8848.475073,1343.066468,1266.116247,1100.047043,11466.04542,2255.660573,5217.544458,912.7355779,32409.69086
1/4/2002 16:00,8760.938326,1310.709957,1243.564867,1071.34521,11205.12094,2228.207309,5170.408651,899.1708082,31889.46607
1/4/2002 17:00,8796.540864,1296.680853,1238.06386,1075.697002,11267.08403,2240.406949,5233.821513,908.7315941,32057.02666
1/4/2002 18:00,9203.571989,1356.169531,1252.559727,1126.084181,11750.03374,2293.091371,5426.903883,942.5045209,33350.91895
1/4/2002 19:00,9618.533433,1414.214865,1294.45739,1176.233056,12138.03448,2418.496619,5642.067503,1008.324481,34710.36182
1/4/2002 20:00,9517.072195,1394.160644,1275.859892,1158.548594,11886.90732,2399.052516,5517.181054,978.5049995,34127.28721
1/4/2002 21:00,9381.601956,1363.309914,1253.668242,1125.227957,11401.32177,2327.535128,5337.819906,941.3485524,33131.83342
1/4/2002 22:00,9078.969529,1327.663066,1229.344618,1089.07067,10957.84658,2205.964062,5203.432288,908.2683637,32000.55917
