Hour_End,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT
1/1/2008 1:00,7582.426275,1137.197278,1289.741591,1120.591245,10782.4878,1894.920943,4857.04434,932.2515059,29596.66098
1/1/2008 2:00,7483.387277,1129.312429,1320.54972,1130.16392,10873.00119,1826.089194,4867.512567,939.9582555,29569.97455
1/1/2008 3:00,7381.744778,1155.484647,1328.442079,1129.355056,10952.63748,1832.883827,4849.639885,951.3221178,29581.50987
1/1/2008 4:00,7452.871868,1209.918355,1344.322369,1148.919804,11104.17876,1819.24834,4858.047321,967.4504876,29904.9573
1/1/2008 5:00,7530.354017,1265.055389,1355.020035,1171.267839,11369.93504,1834.777369,4962.345559,996.0552058,30484.81045
1/1/2008 6:00,7829.499954,1316.599756,1356.786025,1224.534874,11825.91801,1896.033093,5166.539605,1035.225011,31651.13633
1/1/2008 7:00,7947.041845,1382.122846,1339.716916,1253.030085,12401.07149,1968.042756,5402.146436,1070.663101,32763.83548
1/1/2008 8:00,7960.132794,1373.939793,1341.863425,1281.925776,12581.50008,2058.399454,5558.364102,1107.906232,33264.03165
1/1/2008 9:00,8019.170889,1422.413903,1370.762442,1297.640565,12530.3986,2135.001102,5632.833876,1123.240872,33531.46225
1/1/2008 10:00,8275.118302,1419.06637,1367.466473,1307.44652,12251.53809,2310.117984,5675.57794,1094.83898,33701.17066
1/1/2008 11:00,8477.308584,1350.235171,1360.972377,1262.191446,12023.95691,2319.342107,5667.188486,1057.123363,33518.31845
1/1/2008 12:00,8609.113688,1245.013623,1341.630035,1226.893472,11678.16699,2266.065959,5578.88565,1016.195935,32961.96535
1/1/2008 13:00,8483.177095,1192.708645,1321.067065,1184.876465,11209.54689,2191.704496,5403.790494,960.0819358,31946.95308
1/1/2008 14:00,8399.459994,1140.63102,1273.618544,1135.750989,10737.07353,2113.966999,5184.879104,913.1282257,30898.50841
1/1/2008 15:00,8420.211719,1115.863036,1238.221989,1091.753567,10291.72806,2050.28245,5013.903886,874.9175575,30096.88227
1/1/2008 16:00,8385.084117,1094.897211,1205.420228,1047.611857,10064.32092,2065.84155,4921.589633,865.6265757,29650.39209
1/1/2008 17:00,8491.728933,1121.465926,1206.242685,1060.971542,10203.16989,2157.201306,4969.976489,869.8316185,30080.58839
1/1/2008 18:00,9012.678143,1252.03984,1246.847807,1193.419554,11350.0561,2269.76283,5406.757617,943.4476583,32675.00955
1/1/2008 19:00,9525.86797,1417.514684,1328.632912,1316.098148,12801.79986,2477.518037,6126.502189,1042.536595,36036.4704
1/1/2008 20:00,9582.557945,1495.567101,1382.220446,1338.712969,13068.8213,2553.692971,6325.326474,1085.975814,36832.87502
1/1/2008 21:00,9602.368869,1526.104222,1402.143955,1362.228002,13203.47627,2552.659109,6438.244957,1095.979106,37183.20449
1/1/2008 22:00,9297.58988,1530.460815,1426.025321,1363.18496,13170.943,2513.41765,6404.939266,1114.510269,36821.07116
1/1/2008 23:00,9095.836392,1470.817613,1396.40933,1313.317281,12671.33656,2374.074258,6175.81576,1094.677482,35592.28468
1/2/2008 0:00,8650.1947,1447.53722,1388.85777,1268.09516,12289.3475,2208.8544,5918.71009,1068.48805,34240.08489
1/2/2008 1:00,8603.318973,1330.192084,1314.400061,1229.417821,11926.66932,2212.201404,5774.33956,1034.229015,33424.76824
1/2/2008 2:00,8493.149888,1354.694904,1316.344688,1237.829099,11922.15495,2181.320907,5761.038746,1058.849432,33325.38262
1/2/2008 3:00,8414.173151,1364.198023,1330.989675,1257.121523,12129.20293,2193.516204,5837.240201,1091.919554,33618.36126
1/2/2008 4:00,8499.189581,1379.818212,1343.436026,1285.459908,12524.65708,2166.702887,5976.702394,1130.040052,34306.00614
1/2/2008 5:00,8816.602213,1468.936724,1360.821574,1316.080445,12947.12721,2294.040218,6254.922833,1168.164957,35626.69617
1/2/2008 6:00,9501.450673,1570.635865,1382.73141,1414.434552,13908.51083,2485.978466,6772.485396,1236.664579,38272.89177
1/2/2008 7:00,10279.13686,1747.947347,1401.40452,1554.022683,15323.58948,2727.826091,7456.799758,1318.484857,41809.21159
1/2/2008 8:00,10587.94576,1827.285186,1454.215978,1584.134554,16198.87369,2787.408561,7789.954363,1398.866501,43628.6846
1/2/2008 9:00,10810.98739,1751.291367,1432.6659,1557.204921,15754.38048,2793.733866,7590.830581,1366.440314,43057.53482
1/2/2008 10:00,10894.86392,1734.588767,1418.04314,1488.066572,15090.94467,2740.581942,7194.470362,1283.827701,41845.38708
1/2/2008 11:00,10851.48502,1696.396555,1407.556249,1427.348775,14560.5845,2658.33367,6847.708706,1200.235825,40649.6493
1/2/2008 12:00,10737.25986,1629.400989,1397.15406,1361.293949,13854.085,2596.157648,6524.194631,1132.031895,39231.57804
1/2/2008 13:00,10452.89075,1514.034271,1347.383125,1292.37454,13286.88975,2491.243089,6233.207271,1074.690712,37692.71351
1/2/2008 14:00,10417.78367,1518.604687,1312.166947,1243.810341,12696.7106,2344.958529,5996.88599,1021.465228,36552.386
1/2/2008 15:00,10039.55078,1475.779187,1276.457154,1204.408917,12313.30077,2354.879248,5796.393573,984.5399708,35445.3096
1/2/2008 16:00,10087.63279,1482.328128,1261.938662,1190.691205,12131.69473,2302.234286,5758.280519,966.5829162,35181.38324
1/2/2008 17:00,10184.26585,1541.33356,1281.668034,1220.645313,12446.69366,2324.407861,5815.396049,981.1994957,35795.60983
1/2/2008 18:00,10872.65321,1667.553717,1340.619682,1362.21171,13609.84674,2440.814378,6291.719274,1055.253981,38640.67268
1/2/2008 19:00,11655.35809,1804.895225,1419.925879,1484.442755,14838.55666,2753.069721,7155.801014,1165.399662,42277.449
1/2/2008 20:00,11631.65876,1806.82019,1443.605493,1506.947175,15078.36962,2817.807687,7392.907774,1186.70237,42864.81906
1/2/2008 21:00,11405.0028,1814.371029,1458.939898,1538.329455,15171.77927,2867.701484,7474.145104,1185.827342,42916.09638
1/2/2008 22:00,11088.7025,1794.579107,1428.5027,1496.776955,14853.75195,2818.240079,7335.95168,1164.644698,41981.14966
1/2/2008 23:00,10692.43851,1755.42797,1387.576767,1431.734426,13985.16514,2764.909995,6979.219141,1133.589467,40130.06141
1/3/2008 0:00,10234.8788,1674.02138,1338.49096,1342.69624,13255.417,2620.2494,6545.44508,1079.61051,38090.80937
1/3/2008 1:00,9679.139364,1662.878785,1318.040457,1323.241469,12999.23201,2505.376899,6302.009453,1036.624795,36826.54323
1/3/2008 2:00,9549.603748,1668.376579,1298.883067,1320.408696,12849.90665,2462.240213,6221.317716,1039.293011,36410.02968
1/3/2008 3:00,9467.957901,1693.705326,1300.185455,1333.778637,12961.30241,2445.206949,6243.916771,1044.297108,36490.35056
1/3/2008 4:00,9561.384133,1695.204096,1306.574858,1353.144155,13175.64205,2439.858476,6332.398517,1056.618982,36920.82526
1/3/2008 5:00,9908.948517,1750.784869,1317.837237,1384.261255,13480.06686,2577.543906,6543.450187,1074.821031,38037.71386
1/3/2008 6:00,10654.62769,1854.006994,1364.9628,1464.960845,14354.13675,2784.790553,7037.267865,1128.561268,40643.31477
1/3/2008 7:00,11467.75366,1951.958343,1396.699484,1596.757054,15695.06092,3046.994771,7736.967015,1194.268498,44086.45975
1/3/2008 8:00,11676.76968,1980.605373,1424.392355,1600.188857,16358.66212,3080.289564,8036.943622,1253.462816,45411.31438
1/3/2008 9:00,11806.27552,1901.003007,1405.414326,1584.38486,16068.41379,3042.916948,7899.221069,1244.091595,44951.72113
1/3/2008 10:00,11831.06064,1884.551932,1410.400257,1553.520737,15701.32544,2928.184318,7571.865522,1200.485366,44081.39421
1/3/2008 11:00,11723.89924,1829.191163,1412.900624,1522.854814,15319.31972,2798.097315,7174.919954,1170.149374,42951.3322
1/3/2008 12:00,11472.50162,1729.332529,1393.770208,1460.860467,14747.30476,2663.081343,6780.117215,1124.181365,41371.14951
1/3/2008 13:00,10974.07508,1629.650083,1358.349736,1388.504389,14152.83725,2496.857395,6405.143398,1076.227614,39481.64494
1/3/2008 14:00,10849.63733,1513.613262,1314.377448,1316.351457,13455.05425,2406.793793,6096.143361,1008.838434,37960.80934
1/3/2008 15:00,10448.6432,1507.672368,1290.810254,1263.430232,12993.19578,2314.656948,5842.97085,984.6368482,36646.01648
1/3/2008 16:00,10498.02013,1510.410438,1278.575264,1230.771793,12658.91922,2263.372838,5691.934011,972.4329653,36104.43666
1/3/2008 17:00,10624.5245,1541.351518,1287.909442,1243.353068,12748.11541,2243.944256,5715.416287,973.7256927,36378.34017
1/3/2008 18:00,11288.22466,1639.188411,1332.503479,1362.774038,13716.70449,2378.854129,6131.348258,1032.278222,38881.8757
1/3/2008 19:00,12058.66932,1764.724308,1408.312896,1488.670885,14862.52647,2617.770034,6870.302768,1132.849199,42203.82588
1/3/2008 20:00,11942.4835,1799.799642,1440.711201,1500.640026,15030.67716,2714.958071,6980.13084,1144.218816,42553.61926
1/3/2008 21:00,11675.88921,1755.828417,1452.315464,1505.683096,15068.06465,2738.56221,6982.41156,1142.745738,42321.50034
1/3/2008 22:00,11325.79079,1752.413809,1421.002294,1453.380444,14601.68944,2647.641782,6784.789469,1114.874883,41101.58291
1/3/2008 23:00,10610.31931,1677.932608,1384.671475,1377.753196,13757.24199,2575.188012,6347.463621,1069.104818,38799.67503
1/4/2008 0:00,10118.7788,1611.63908,1337.64224,1289.96008,12919.6524,2374.8196,5880.97811,1012.57845,36546.04876
1/4/2008 1:00,9332.362264,1640.382057,1364.057712,1256.62353,12464.68344,2388.676214,5684.410872,975.2899394,35106.48603
1/4/2008 2:00,9036.223364,1616.15897,1336.728213,1249.440315,12275.81501,2311.210429,5597.325374,969.2084929,34392.11016
1/4/2008 3:00,8883.261333,1588.985195,1332.427154,1246.252536,12151.11724,2291.938165,5618.874799,963.9866841,34076.8431
1/4/2008 4:00,8869.595243,1514.951983,1318.549161,1238.297665,12246.00733,2286.894559,5675.998528,958.5265212,34108.82099
1/4/2008 5:00,9115.001434,1606.926188,1330.268943,1265.345421,12458.96178,2350.402178,5846.145537,978.6825679,34951.73404
1/4/2008 6:00,9652.694854,1713.342818,1358.244335,1349.262343,13280.97317,2545.523909,6352.760523,1017.756323,37270.55828
1/4/2008 7:00,10270.53079,1858.651011,1395.206087,1467.866838,14649.82107,2740.280273,7040.423655,1100.731754,40523.51147
1/4/2008 8:00,10313.6176,1850.882132,1436.532272,1479.713853,15394.63826,2825.684925,7269.973992,1146.762759,41717.80579
1/4/2008 9:00,10306.91708,1759.847143,1405.010174,1448.092916,14972.16611,2753.689251,7053.633609,1120.378204,40819.73449
1/4/2008 10:00,10283.3971,1722.187763,1410.878415,1405.518814,14525.67412,2665.567467,6877.883379,1090.627063,39981.73413
1/4/2008 11:00,10317.15187,1659.646433,1381.241457,1366.340658,13865.10657,2533.103964,6674.108571,1064.08607,38860.7856
1/4/2008 12:00,10021.67727,1572.401165,1349.430762,1300.551757,13096.57414,2406.401232,6375.933497,1018.397669,37141.36749
1/4/2008 13:00,9609.419169,1504.156626,1320.332345,1225.612846,12476.99069,2306.503645,6057.658473,991.9982291,35492.67203
1/4/2008 14:00,9485.657411,1418.208259,1275.695874,1182.23448,11853.44577,2253.623139,5903.182764,952.9741183,34325.02182
1/4/2008 15:00,9382.057763,1369.417829,1241.600418,1125.630013,11501.73976,2164.272215,5872.852294,905.3560186,33562.92631
1/4/2008 16:00,9489.472968,1353.532519,1235.859297,1093.411501,11043.34404,2137.465808,5843.535875,895.4757338,33092.09774
1/4/2008 17:00,9490.157094,1350.830035,1249.082717,1107.178914,11000.12304,2110.993329,5817.23376,896.0543853,33021.65327
1/4/2008 18:00,9800.988427,1383.456916,1262.859075,1164.035822,11496.66762,2204.476955,6006.644646,921.1740801,34240.30355
1/4/2008 19:00,10213.50636,1441.92633,1317.583664,1221.372849,11924.98788,2332.094299,6409.183786,978.5352263,35839.19039
1/4/2008 20:00,10035.8054,1390.864771,1305.363901,1175.546087,11581.05842,2354.292392,6303.105467,958.7563297,35104.79276
1/4/2008 21:00,9732.474242,1343.703637,1296.791424,1150.368647,11382.65729,2304.821738,6144.342969,936.915704,34292.07565
1/4/2008 22:00,9296.881583,1288.311391,1276.128535,1121.464934,11019.81376,2196.806959,5932.193738,915.5545368,33047.15543
1/4/2008 23:00,8698.525553,1274.821772,1255.673299,1060.586085,10483.69162,2067.321314,5598.99203,876.6416463,31316.25332
1/5/2008 0:00,8087.9643,1189.86109,1224.3966,983.56376,9743.6568,1932.7451,5196.86423,830.02709,29189.07897
1/5/2008 1:00,7821.644059,1140.851322,1271.257767,922.3688605,8705.982976,1999.168562,4917.41622,776.3507599,27555.04053
1/5/2008 2:00,7562.512572,1096.334029,1232.545712,880.1126998,8339.871095,1892.856351,4683.130359,748.6820586,26436.04488
1/5/2008 3:00,7460.843731,1071.793147,1224.086999,863.6412877,8076.617166,1831.860785,4546.879861,734.885515,25810.60849
1/5/2008 4:00,7357.993024,1061.143576,1218.273341,843.4890749,7987.313361,1768.401008,4483.265934,740.867771,25460.74709
1/5/2008 5:00,7368.352007,1058.72327,1223.09724,858.8961572,8032.736829,1794.203823,4497.586985,738.625294,25572.22161
1/5/2008 6:00,7390.329617,1085.082489,1232.729248,882.1475744,8443.25021,1854.375432,4617.565938,772.9077569,26278.38826
1/5/2008 7:00,7704.995187,1144.666647,1236.430073,930.8172399,8883.377422,1913.019341,4830.282192,787.7991479,27431.38725
1/5/2008 8:00,7994.607527,1086.190912,1248.044276,949.4475635,9157.820554,1990.008741,5032.678026,819.1256622,28277.92326
1/5/2008 9:00,8159.33532,1190.886965,1243.292056,962.9992811,9373.469756,2085.431517,5178.471446,828.680897,29022.56724
1/5/2008 10:00,8433.382039,1191.604925,1250.878395,994.563909,9528.358808,2143.885927,5346.75054,822.2764255,29711.70097
1/5/2008 11:00,8628.239499,1222.739159,1239.577186,1005.590203,9614.952182,2136.793855,5432.287005,835.2380953,30115.41718
1/5/2008 12:00,8685.803583,1217.25314,1229.551758,1004.03624,9568.145769,2145.745245,5427.91147,817.1549101,30095.60212
1/5/2008 13:00,8704.010512,1196.604013,1216.320296,987.0651632,9421.081013,2218.417609,5409.692753,794.8312932,29948.02265
1/5/2008 14:00,8683.007068,1188.060257,1201.049255,970.032628,9227.52446,2205.529998,5354.088541,783.888242,29613.18045
1/5/2008 15:00,8643.43622,1118.005877,1175.267991,950.4897906,9063.178856,2236.178375,5318.46438,774.1519794,29279.17347
1/5/2008 16:00,8567.680525,1107.62415,1159.590503,938.5104194,8999.446925,2236.700706,5342.664614,766.8155493,29119.03339
1/5/2008 17:00,8604.827357,1103.709434,1161.493185,945.1148941,8930.815913,2230.708389,5364.548492,765.4141563,29106.63182
1/5/2008 18:00,8890.002437,1160.189657,1161.322111,990.3709516,9423.199262,2195.197204,5455.260651,788.0602978,30063.60257
1/5/2008 19:00,9345.936319,1237.383949,1198.730101,1052.799473,10019.65336,2354.913996,5883.451807,834.4579757,31927.32698
1/5/2008 20:00,9220.298845,1223.851413,1221.368636,1035.644485,9846.688569,2365.542214,5857.238057,829.8094339,31600.44165
1/5/2008 21:00,9053.539898,1185.007546,1213.827446,1010.656661,9760.859477,2262.358721,5715.160951,810.6856738,31012.09637
1/5/2008 22:00,8812.739958,1147.232321,1189.893123,966.5373998,9477.437396,2156.605225,5517.26825,784.5947596,30052.30843
1/5/2008 23:00,8358.975533,1096.779952,1175.105007,914.0407076,9025.695493,2068.738161,5216.109494,752.2081785,28607.65253
1/6/2008 0:00,7907.1313,1025.31809,1149.03493,854.34728,8477.5878,1930.9427,4814.2035,718.68366,26877.24926
1/6/2008 1:00,7578.588846,1008.02534,1113.277996,807.5153687,7834.524006,1770.011568,4519.053622,686.5006524,25317.4974
1/6/2008 2:00,7311.396842,976.6317321,1088.464044,772.637224,7484.074181,1662.443821,4310.372861,663.8035535,24269.82426
1/6/2008 3:00,7171.239985,919.5779552,1082.171948,751.9152061,7218.015569,1621.911584,4184.710245,653.3256017,23602.86809
1/6/2008 4:00,7103.88068,886.8545575,1077.117143,735.589887,7073.726904,1586.978401,4106.931421,651.2879665,23222.36696
1/6/2008 5:00,7052.481584,918.8079632,1089.366667,740.0890048,7072.648697,1598.070474,4127.565012,651.3557991,23250.3852
1/6/2008 6:00,7057.687017,933.1040111,1087.985701,757.4410651,7274.943041,1601.241091,4195.793385,672.2232911,23580.4186
1/6/2008 7:00,7234.095843,913.4756637,1086.502055,790.0391545,7569.213732,1647.115678,4347.279837,694.60842,24282.33038
1/6/2008 8:00,7284.910865,939.6071024,1108.745163,821.7319955,7863.892482,1750.406391,4528.147582,728.0609022,25025.50248
1/6/2008 9:00,7533.034286,1042.151013,1148.875854,863.8351883,8209.766096,1888.760044,4721.84314,762.8343588,26171.09998
1/6/2008 10:00,7928.533494,1058.946805,1168.262024,928.9726942,8550.431038,2031.391361,4989.46254,773.9088212,27429.90878
1/6/2008 11:00,8313.183911,1103.941828,1162.552066,940.0041587,8757.592701,2065.473678,5152.255293,780.9091347,28275.91277
1/6/2008 12:00,8624.224829,1110.868615,1158.102721,945.1697446,8894.246837,2085.204738,5230.475344,773.821947,28822.11478
1/6/2008 13:00,8767.789922,1135.742701,1160.090464,960.5862181,9009.266741,2160.880744,5293.575991,768.0058595,29255.93864
1/6/2008 14:00,8825.097421,1157.144982,1155.183988,969.2526546,9023.11866,2163.437724,5291.076197,778.5688673,29362.88049
1/6/2008 15:00,8878.469633,1092.863959,1143.039883,961.2624476,9023.09913,2182.370088,5285.339705,765.8524951,29332.29734
1/6/2008 16:00,8906.993949,1112.761076,1132.891989,949.9301133,9030.310935,2219.376694,5313.044013,764.8256855,29430.13446
