Hour_End,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT
1/1/2009 1:00,7300.317873,1173.516507,1221.19515,809.3703684,10329.68751,1841.693608,4601.280319,902.7948671,28179.8562
1/1/2009 2:00,7174.769899,1161.605492,1221.723993,801.7583441,10284.11578,1769.591445,4533.730682,903.4556446,27850.75128
1/1/2009 3:00,7108.488956,1162.793073,1221.679497,796.8332434,10238.59455,1722.553266,4452.980186,901.649905,27605.57268
1/1/2009 4:00,7024.863242,1177.509559,1226.78049,802.5488978,10315.93065,1678.045689,4405.209584,909.3559398,27540.24405
1/1/2009 5:00,7049.567942,1194.823014,1236.57987,814.1596551,10521.47215,1686.109335,4451.359225,925.5223216,27879.59352
1/1/2009 6:00,7257.599048,1234.194073,1243.454093,826.3194215,10910.52352,1719.383668,4592.801194,954.4217041,28738.69672
1/1/2009 7:00,7335.601821,1287.417516,1236.20796,845.2801688,11429.62532,1737.168694,4759.790867,986.2789362,29617.37128
1/1/2009 8:00,7359.628591,1286.74421,1225.06419,844.7429805,11525.28105,1793.848657,4847.723454,995.7621642,29878.7953
1/1/2009 9:00,7361.144903,1324.549064,1250.874379,880.9233982,11387.54081,1897.88324,4869.212323,1006.633811,29978.76193
1/1/2009 10:00,7714.843729,1264.306013,1255.831864,866.2026373,11069.02958,2020.674704,4873.760399,983.1288931,30047.77782
1/1/2009 11:00,7989.904995,1199.860643,1237.327054,827.2478608,10656.27072,2107.427852,4919.134448,940.3343685,29877.50794
1/1/2009 12:00,8096.268147,1120.989209,1207.327947,802.2941929,10196.96804,2100.552463,4916.713792,886.7381512,29327.85194
1/1/2009 13:00,7975.795971,1069.944184,1199.793963,766.9597009,9674.420018,2150.615879,4860.066487,844.8973613,28542.49356
1/1/2009 14:00,7757.421429,1028.673775,1168.496248,721.8848268,9216.609885,2160.313528,4737.259271,809.3285265,27599.98749
1/1/2009 15:00,7667.644931,985.7316193,1153.157221,685.1353664,8718.494403,2201.326032,4596.825378,789.6120432,26797.92699
1/1/2009 16:00,7637.955922,963.4502087,1125.739069,656.7896647,8425.199083,2215.283125,4495.719781,779.6680172,26299.80487
1/1/2009 17:00,7755.928934,965.1917828,1122.540377,645.5594242,8297.279172,2207.795811,4479.368528,761.2818279,26234.94586
1/1/2009 18:00,8094.981207,1023.137086,1120.784736,696.3122734,8920.88637,2204.057509,4703.721686,778.9195129,27542.80038
1/1/2009 19:00,8432.994347,1103.062064,1164.586089,756.6615152,9882.489084,2331.502865,5204.762849,853.0273025,29729.08612
1/1/2009 20:00,8310.114541,1095.79251,1186.329957,767.4813071,9905.329754,2280.250082,5188.402366,858.0288771,29591.7294
1/1/2009 21:00,8053.679423,1101.461947,1173.283423,773.9175927,9815.019824,2231.178041,5094.420572,845.4412891,29088.40211
1/1/2009 22:00,7780.629878,1070.721006,1176.597811,761.5806504,9595.340677,2136.760504,4942.63693,834.4397163,28298.70717
1/1/2009 23:00,7279.662495,1026.236695,1160.011278,727.6652792,9178.283908,2031.337771,4672.220418,815.4681153,26890.88596
1/2/2009 0:00,6786.3396,967.37514,1139.94445,692.09121,8607.2123,1875.4238,4322.2177,768.48988,25159.09408
1/2/2009 1:00,6567.030243,834.4325884,1068.965543,638.4508493,8204.802035,1642.876626,4026.708833,727.5435,23710.81022
1/2/2009 2:00,6277.111631,811.931298,1055.412112,632.4667081,7992.334582,1553.670487,3854.15181,724.519698,22901.59833
1/2/2009 3:00,6186.937126,793.264007,1050.846631,628.1009521,7842.517556,1518.869623,3778.379276,722.6639735,22521.57915
1/2/2009 4:00,6192.735066,785.9076199,1049.368716,625.6225899,7821.008703,1533.238867,3783.203838,725.0345908,22516.11999
