Hour_End,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT
1/1/2007 1:00,7883.987618,1157.996001,1192.611809,1049.76723,10278.44057,1933.973511,4872.454048,870.2728626,29239.50365
1/1/2007 2:00,7681.614678,1153.342085,1202.375412,1042.690867,10254.62866,1907.297022,4908.541918,879.240371,29029.73101
1/1/2007 3:00,7549.359777,1166.882378,1214.996069,1041.928347,10282.65684,1883.46687,4925.082296,891.6104543,28955.98304
1/1/2007 4:00,7523.845385,1157.325672,1230.850179,1051.079763,10379.4044,1885.6714,4961.168487,907.2279682,29096.57326
1/1/2007 5:00,7597.701504,1176.832481,1253.048925,1076.974779,10569.07459,1934.258865,5066.356434,933.9810223,29608.2286
1/1/2007 6:00,7829.63166,1205.722374,1280.309059,1116.13951,10977.25913,2010.250815,5248.1581,975.3070543,30642.7777
1/1/2007 7:00,8014.141753,1268.32733,1310.748454,1153.53398,11389.4225,2128.186046,5429.922262,1031.592486,31725.87481
1/1/2007 8:00,8051.033177,1289.718453,1340.542876,1174.091301,11522.33555,2122.970929,5523.970371,1077.917489,32102.58015
1/1/2007 9:00,8088.07321,1298.317165,1318.919077,1173.037915,11525.69995,2119.068073,5519.906832,1070.134604,32113.15682
1/1/2007 10:00,8231.418279,1309.677361,1306.639846,1174.548715,11560.42541,2130.686112,5509.518788,1050.406548,32273.32106
1/1/2007 11:00,8277.580874,1311.003228,1288.267079,1160.455596,11484.91545,2111.57394,5424.681299,1011.117,32069.59447
1/1/2007 12:00,8293.092401,1268.947861,1264.648794,1129.188198,11230.98357,2069.60631,5223.380238,965.1968495,31445.04422
1/1/2007 13:00,8151.653142,1204.398525,1226.947679,1081.724518,10749.69766,2005.952207,5063.870091,909.8144327,30394.05825
1/1/2007 14:00,8038.00528,1150.357884,1183.829229,1026.563783,10208.81358,1938.216354,4827.312993,851.7372413,29224.83635
1/1/2007 15:00,7885.961014,1103.570456,1150.162407,977.8487209,9761.590067,1871.382371,4634.160977,805.7862831,28190.4623
1/1/2007 16:00,7802.358699,1073.167639,1130.823154,949.7123361,9489.286682,1843.700523,4524.522933,778.5082897,27592.08026
1/1/2007 17:00,7812.886942,1070.844339,1127.660815,958.8494215,9565.008487,1857.527345,4551.311914,777.7428811,27721.83215
1/1/2007 18:00,8245.719124,1182.177015,1172.480111,1055.598338,10520.50844,1983.17362,4891.432877,837.9907803,29889.0803
1/1/2007 19:00,8848.197638,1323.498671,1253.716179,1172.72338,11692.05908,2225.548767,5577.662759,947.4143259,33040.8208
1/1/2007 20:00,8936.684212,1360.530382,1261.837704,1203.942426,11930.26201,2287.118236,5737.704141,965.7622729,33683.84139
1/1/2007 21:00,9027.609076,1402.048911,1266.79631,1216.655787,12004.90663,2300.136388,5792.232522,970.906249,33981.29188
1/1/2007 22:00,8959.23592,1379.843232,1267.289139,1205.608195,11806.24617,2255.346023,5716.109308,967.0600794,33556.73807
1/1/2007 23:00,8700.641948,1314.203515,1249.938359,1159.454831,11346.5979,2171.547858,5462.963574,933.0799439,32338.42793
1/2/2007 0:00,8363.8192,1280.26867,1217.37715,1103.32082,10782.9834,2068.8627,5220.15695,883.43305,30920.22194
1/2/2007 1:00,8030.814993,1308.155213,1189.737814,1085.153916,10517.83067,1936.907357,5022.357823,884.6668627,29975.62465
1/2/2007 2:00,7820.832269,1302.269752,1183.788268,1086.273898,10431.75254,1877.39077,4994.849,891.2533064,29588.4098
1/2/2007 3:00,7795.961475,1284.845208,1188.835129,1096.111533,10564.36808,1851.143351,5006.536911,911.3574969,29699.15919
1/2/2007 4:00,7839.296493,1319.339803,1201.948064,1118.695878,10790.43972,1876.435747,5124.18662,938.8863642,30209.22868
1/2/2007 5:00,8065.858323,1370.346938,1230.004267,1163.914424,11242.58885,1957.504187,5357.751439,982.6569326,31370.62536
1/2/2007 6:00,8618.827688,1474.9038,1274.130136,1252.548769,12211.26746,2122.954705,5819.485062,1066.67005,33840.78767
1/2/2007 7:00,9332.425681,1627.319826,1355.485335,1366.12367,13503.62795,2376.716467,6454.772605,1184.549069,37201.0206
1/2/2007 8:00,9685.267526,1681.000672,1426.186332,1423.711502,14128.70697,2446.781216,6835.737335,1268.824001,38896.21555
