Hour_End,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT
1/1/2003 1:00,7314.780744,1036.148174,1045.133783,923.2521297,8894.325899,1789.728088,4126.710428,720.6146117,25850.69386
1/1/2003 2:00,7191.622771,1052.905958,1057.384009,925.3226315,8903.379971,1743.996713,4122.863299,717.8704963,25715.34585
1/1/2003 3:00,7070.109415,1054.472158,1066.026565,930.7999699,8956.825659,1705.079075,4096.731053,714.6206166,25594.66451
1/1/2003 4:00,6995.856927,1071.321582,1073.569811,940.4164194,9051.877218,1686.16507,4072.129754,717.5469663,25608.88375
1/1/2003 5:00,7039.006752,1099.778468,1082.572201,956.2713726,9261.29316,1698.247068,4116.080308,728.9638285,25982.21316
1/1/2003 6:00,7183.700232,1127.734035,1090.09085,984.2914412,9592.448902,1739.083784,4239.61766,753.0638517,26710.03076
1/1/2003 7:00,7281.448835,1176.371052,1119.299416,1010.196058,9964.880343,1796.889035,4394.713344,793.1257465,27536.92383
1/1/2003 8:00,7107.891108,1198.2495,1147.488566,1024.606241,10178.69936,1801.629554,4455.652617,837.6001469,27751.81709
1/1/2003 9:00,6913.597732,1186.036515,1131.040431,1021.231823,10270.08047,1813.278066,4406.771307,832.5244731,27574.56082
1/1/2003 10:00,6818.884402,1162.647584,1121.737782,1012.058903,10175.75318,1841.877548,4291.191564,829.991016,27254.14198
1/1/2003 11:00,6773.043743,1122.766556,1108.881737,985.7271902,9935.671872,1841.741014,4189.092209,812.3492568,26769.27358
1/1/2003 12:00,6758.360695,1073.785925,1087.093225,946.8725541,9509.074799,1835.747331,4063.440161,786.4719467,26060.84664
1/1/2003 13:00,6741.156026,1023.800773,1068.818879,899.9208505,8994.217942,1793.893287,3928.713458,752.54882,25203.07004
1/1/2003 14:00,6592.49791,960.2304443,1037.012239,856.3513595,8505.761427,1758.330214,3778.188561,707.8516435,24196.2238
1/1/2003 15:00,6497.02856,939.2994769,1016.320347,826.7691243,8192.219379,1723.711884,3680.042467,673.9866991,23549.37794
1/1/2003 16:00,6437.584573,929.1674426,1004.535506,810.3391082,8001.730394,1718.734426,3627.547336,659.3480164,23188.9868
1/1/2003 17:00,6469.556828,913.9282783,998.9443824,817.3890033,8053.722543,1717.072652,3623.484961,661.4362035,23255.53485
1/1/2003 18:00,6912.719877,998.8371573,1017.805165,888.6409902,8661.253795,1770.508119,3799.933454,703.950117,24753.64867
1/1/2003 19:00,7555.48588,1081.20859,1070.441446,981.917895,9602.903761,1925.791956,4286.070729,790.4908217,27294.31108
1/1/2003 20:00,7623.095459,1085.341999,1068.501533,995.9684867,9754.786243,1951.592258,4325.897038,799.0086662,27604.19168
1/1/2003 21:00,7725.13893,1075.686644,1060.584946,1004.897519,9850.051914,1950.592725,4277.05983,803.4611886,27747.4737
1/1/2003 22:00,7684.324258,1061.732605,1059.088208,1006.488927,9717.483552,1909.004217,4199.339732,802.6241877,27440.08569
1/1/2003 23:00,7440.529901,1021.395249,1051.357437,977.2467165,9499.3991,1828.365883,4064.170904,776.1208272,26658.58602
1/2/2003 0:00,7143.6736,981.32668,1022.06656,938.71931,9040.5319,1708.10633,3873.82563,733.13799,25441.388
1/2/2003 1:00,7044.449369,1012.994104,1021.277082,912.8152293,8761.627804,1620.823304,3766.874542,704.3296119,24845.19105
1/2/2003 2:00,6823.272807,1026.634042,1025.696668,916.3520733,8791.371953,1583.30726,3747.191139,708.5093423,24622.33528
1/2/2003 3:00,6799.495125,1039.201212,1039.336683,927.8650425,8932.957695,1560.598347,3786.967662,726.3025491,24812.72431
